[rl_rollout_step_0159] images_hit=118 images_miss=0 methods={'existing_file': 46, 'formula_ground_truth_unique': 33, 'filtered_parquet_triple_lookup': 38, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0160] images_hit=135 images_miss=0 methods={'filtered_parquet_triple_lookup': 89, 'formula_ground_truth_unique': 46}
[rl_rollout_step_0324] images_hit=120 images_miss=0 methods={'formula_ground_truth_unique': 44, 'filtered_parquet_triple_lookup': 71, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0325] images_hit=129 images_miss=0 methods={'filtered_parquet_triple_lookup': 64, 'formula_ground_truth_unique': 63, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0326] images_hit=122 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_unique': 46, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0327] images_hit=125 images_miss=0 methods={'formula_ground_truth_unique': 42, 'filtered_parquet_triple_lookup': 82, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0328] images_hit=134 images_miss=0 methods={'formula_ground_truth_unique': 53, 'filtered_parquet_triple_lookup': 77, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0329] images_hit=134 images_miss=0 methods={'filtered_parquet_triple_lookup': 82, 'formula_ground_truth_unique': 46, 'formula_ground_truth_first_match': 6}
[rl_rollout_step_0330] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 65, 'formula_ground_truth_unique': 56, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0331] images_hit=123 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_first_match': 3, 'formula_ground_truth_unique': 45}
[rl_rollout_step_0332] images_hit=133 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_unique': 58, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0333] images_hit=129 images_miss=0 methods={'formula_ground_truth_first_match': 4, 'filtered_parquet_triple_lookup': 78, 'formula_ground_truth_unique': 47}
[rl_rollout_step_0334] images_hit=122 images_miss=0 methods={'filtered_parquet_triple_lookup': 67, 'formula_ground_truth_first_match': 5, 'formula_ground_truth_unique': 50}
[rl_rollout_step_0335] images_hit=131 images_miss=0 methods={'filtered_parquet_triple_lookup': 82, 'formula_ground_truth_first_match': 3, 'formula_ground_truth_unique': 46}
[rl_rollout_step_0336] images_hit=123 images_miss=0 methods={'filtered_parquet_triple_lookup': 86, 'formula_ground_truth_first_match': 4, 'formula_ground_truth_unique': 33}
[rl_rollout_step_0337] images_hit=120 images_miss=0 methods={'filtered_parquet_triple_lookup': 73, 'formula_ground_truth_unique': 45, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0338] images_hit=126 images_miss=0 methods={'filtered_parquet_triple_lookup': 68, 'formula_ground_truth_unique': 54, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0339] images_hit=137 images_miss=0 methods={'filtered_parquet_triple_lookup': 88, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0340] images_hit=115 images_miss=0 methods={'filtered_parquet_triple_lookup': 59, 'formula_ground_truth_unique': 52, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0341] images_hit=118 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_unique': 42, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0342] images_hit=140 images_miss=0 methods={'filtered_parquet_triple_lookup': 98, 'formula_ground_truth_unique': 41, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0343] images_hit=122 images_miss=0 methods={'filtered_parquet_triple_lookup': 72, 'formula_ground_truth_first_match': 4, 'formula_ground_truth_unique': 46}
[rl_rollout_step_0344] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 68, 'formula_ground_truth_unique': 56, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0345] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 80, 'formula_ground_truth_unique': 43, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0346] images_hit=141 images_miss=0 methods={'filtered_parquet_triple_lookup': 94, 'formula_ground_truth_first_match': 4, 'formula_ground_truth_unique': 43}
[rl_rollout_step_0347] images_hit=133 images_miss=0 methods={'filtered_parquet_triple_lookup': 81, 'formula_ground_truth_first_match': 4, 'formula_ground_truth_unique': 48}
[rl_rollout_step_0348] images_hit=114 images_miss=0 methods={'filtered_parquet_triple_lookup': 68, 'formula_ground_truth_unique': 43, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0349] images_hit=131 images_miss=0 methods={'filtered_parquet_triple_lookup': 83, 'formula_ground_truth_unique': 45, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0350] images_hit=118 images_miss=0 methods={'filtered_parquet_triple_lookup': 73, 'formula_ground_truth_unique': 42, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0351] images_hit=131 images_miss=0 methods={'filtered_parquet_triple_lookup': 76, 'formula_ground_truth_unique': 52, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0352] images_hit=115 images_miss=0 methods={'filtered_parquet_triple_lookup': 73, 'formula_ground_truth_unique': 39, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0353] images_hit=118 images_miss=0 methods={'filtered_parquet_triple_lookup': 70, 'formula_ground_truth_unique': 48}
[rl_rollout_step_0354] images_hit=134 images_miss=0 methods={'filtered_parquet_triple_lookup': 81, 'formula_ground_truth_unique': 49, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0355] images_hit=118 images_miss=0 methods={'filtered_parquet_triple_lookup': 84, 'formula_ground_truth_first_match': 5, 'formula_ground_truth_unique': 29}
[rl_rollout_step_0356] images_hit=126 images_miss=0 methods={'filtered_parquet_triple_lookup': 86, 'formula_ground_truth_unique': 35, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0357] images_hit=114 images_miss=0 methods={'filtered_parquet_triple_lookup': 70, 'formula_ground_truth_unique': 42, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0358] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_first_match': 2, 'formula_ground_truth_unique': 54}
[rl_rollout_step_0359] images_hit=120 images_miss=0 methods={'filtered_parquet_triple_lookup': 71, 'formula_ground_truth_unique': 46, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0360] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 80, 'formula_ground_truth_unique': 45, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0361] images_hit=133 images_miss=0 methods={'filtered_parquet_triple_lookup': 87, 'formula_ground_truth_unique': 45, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0362] images_hit=127 images_miss=0 methods={'filtered_parquet_triple_lookup': 83, 'formula_ground_truth_first_match': 3, 'formula_ground_truth_unique': 41}
[rl_rollout_step_0363] images_hit=139 images_miss=0 methods={'filtered_parquet_triple_lookup': 81, 'formula_ground_truth_unique': 55, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0364] images_hit=124 images_miss=0 methods={'filtered_parquet_triple_lookup': 76, 'formula_ground_truth_unique': 46, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0365] images_hit=137 images_miss=0 methods={'filtered_parquet_triple_lookup': 78, 'formula_ground_truth_unique': 56, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0366] images_hit=123 images_miss=0 methods={'formula_ground_truth_first_match': 3, 'filtered_parquet_triple_lookup': 71, 'formula_ground_truth_unique': 49}
[rl_rollout_step_0367] images_hit=124 images_miss=0 methods={'filtered_parquet_triple_lookup': 86, 'formula_ground_truth_unique': 36, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0368] images_hit=127 images_miss=0 methods={'filtered_parquet_triple_lookup': 85, 'formula_ground_truth_unique': 41, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0369] images_hit=133 images_miss=0 methods={'formula_ground_truth_unique': 50, 'filtered_parquet_triple_lookup': 80, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0370] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 77, 'formula_ground_truth_unique': 43, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0371] images_hit=128 images_miss=0 methods={'filtered_parquet_triple_lookup': 77, 'formula_ground_truth_unique': 49, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0372] images_hit=138 images_miss=0 methods={'filtered_parquet_triple_lookup': 79, 'formula_ground_truth_unique': 55, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0373] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 81, 'formula_ground_truth_unique': 46, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0374] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 82, 'formula_ground_truth_first_match': 4, 'formula_ground_truth_unique': 39}
[rl_rollout_step_0375] images_hit=122 images_miss=0 methods={'formula_ground_truth_unique': 48, 'filtered_parquet_triple_lookup': 73, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0376] images_hit=133 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_unique': 57, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0377] images_hit=129 images_miss=0 methods={'filtered_parquet_triple_lookup': 90, 'formula_ground_truth_unique': 37, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0378] images_hit=123 images_miss=0 methods={'filtered_parquet_triple_lookup': 76, 'formula_ground_truth_unique': 45, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0379] images_hit=126 images_miss=0 methods={'filtered_parquet_triple_lookup': 82, 'formula_ground_truth_unique': 41, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0380] images_hit=121 images_miss=0 methods={'filtered_parquet_triple_lookup': 70, 'formula_ground_truth_unique': 49, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0381] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 76, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0382] images_hit=136 images_miss=0 methods={'filtered_parquet_triple_lookup': 76, 'formula_ground_truth_unique': 56, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0383] images_hit=118 images_miss=0 methods={'filtered_parquet_triple_lookup': 76, 'formula_ground_truth_first_match': 4, 'formula_ground_truth_unique': 38}
[rl_rollout_step_0384] images_hit=134 images_miss=0 methods={'filtered_parquet_triple_lookup': 93, 'formula_ground_truth_unique': 37, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0385] images_hit=133 images_miss=0 methods={'filtered_parquet_triple_lookup': 83, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0387] images_hit=123 images_miss=0 methods={'filtered_parquet_triple_lookup': 77, 'formula_ground_truth_first_match': 5, 'formula_ground_truth_unique': 41}
[rl_rollout_step_0388] images_hit=127 images_miss=0 methods={'filtered_parquet_triple_lookup': 85, 'formula_ground_truth_unique': 41, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0389] images_hit=128 images_miss=0 methods={'filtered_parquet_triple_lookup': 72, 'formula_ground_truth_unique': 53, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0390] images_hit=120 images_miss=0 methods={'filtered_parquet_triple_lookup': 71, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0391] images_hit=121 images_miss=0 methods={'filtered_parquet_triple_lookup': 65, 'formula_ground_truth_unique': 54, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0392] images_hit=131 images_miss=0 methods={'filtered_parquet_triple_lookup': 87, 'formula_ground_truth_unique': 42, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0393] images_hit=121 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_first_match': 3, 'formula_ground_truth_unique': 43}
[rl_rollout_step_0394] images_hit=122 images_miss=0 methods={'filtered_parquet_triple_lookup': 82, 'formula_ground_truth_first_match': 2, 'formula_ground_truth_unique': 38}
[rl_rollout_step_0395] images_hit=135 images_miss=0 methods={'filtered_parquet_triple_lookup': 79, 'formula_ground_truth_unique': 51, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0396] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 84, 'formula_ground_truth_unique': 43, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0397] images_hit=124 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_unique': 48, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0398] images_hit=126 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_unique': 51}
[rl_rollout_step_0399] images_hit=132 images_miss=0 methods={'filtered_parquet_triple_lookup': 70, 'formula_ground_truth_first_match': 6, 'formula_ground_truth_unique': 56}
[rl_rollout_step_0400] images_hit=129 images_miss=0 methods={'filtered_parquet_triple_lookup': 69, 'formula_ground_truth_first_match': 5, 'formula_ground_truth_unique': 55}
[rl_rollout_step_0401] images_hit=116 images_miss=0 methods={'filtered_parquet_triple_lookup': 65, 'formula_ground_truth_unique': 49, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0402] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 81, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0403] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 73, 'formula_ground_truth_unique': 51, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0404] images_hit=135 images_miss=0 methods={'filtered_parquet_triple_lookup': 86, 'formula_ground_truth_unique': 48, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0405] images_hit=117 images_miss=0 methods={'filtered_parquet_triple_lookup': 72, 'formula_ground_truth_unique': 44, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0406] images_hit=134 images_miss=0 methods={'filtered_parquet_triple_lookup': 79, 'formula_ground_truth_unique': 51, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0407] images_hit=148 images_miss=0 methods={'formula_ground_truth_unique': 45, 'formula_ground_truth_first_match': 4, 'filtered_parquet_triple_lookup': 99}
[rl_rollout_step_0408] images_hit=120 images_miss=0 methods={'filtered_parquet_triple_lookup': 68, 'formula_ground_truth_first_match': 5, 'formula_ground_truth_unique': 47}
[rl_rollout_step_0409] images_hit=126 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_unique': 49, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0410] images_hit=132 images_miss=0 methods={'filtered_parquet_triple_lookup': 86, 'formula_ground_truth_unique': 43, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0411] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 76, 'formula_ground_truth_unique': 52, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0412] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 79, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0413] images_hit=122 images_miss=0 methods={'filtered_parquet_triple_lookup': 68, 'formula_ground_truth_unique': 52, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0414] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_unique': 48, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0415] images_hit=118 images_miss=0 methods={'filtered_parquet_triple_lookup': 64, 'formula_ground_truth_unique': 53, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0416] images_hit=127 images_miss=0 methods={'filtered_parquet_triple_lookup': 83, 'formula_ground_truth_unique': 40, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0417] images_hit=131 images_miss=0 methods={'filtered_parquet_triple_lookup': 88, 'formula_ground_truth_unique': 40, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0418] images_hit=123 images_miss=0 methods={'filtered_parquet_triple_lookup': 79, 'formula_ground_truth_first_match': 1, 'formula_ground_truth_unique': 43}
[rl_rollout_step_0419] images_hit=132 images_miss=0 methods={'filtered_parquet_triple_lookup': 71, 'formula_ground_truth_unique': 59, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0420] images_hit=141 images_miss=0 methods={'filtered_parquet_triple_lookup': 85, 'formula_ground_truth_unique': 56}
[rl_rollout_step_0421] images_hit=118 images_miss=0 methods={'filtered_parquet_triple_lookup': 67, 'formula_ground_truth_unique': 46, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0422] images_hit=122 images_miss=0 methods={'filtered_parquet_triple_lookup': 73, 'formula_ground_truth_unique': 48, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0423] images_hit=121 images_miss=0 methods={'filtered_parquet_triple_lookup': 70, 'formula_ground_truth_unique': 49, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0424] images_hit=133 images_miss=0 methods={'filtered_parquet_triple_lookup': 91, 'formula_ground_truth_unique': 41, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0425] images_hit=134 images_miss=0 methods={'filtered_parquet_triple_lookup': 80, 'formula_ground_truth_unique': 51, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0426] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 78, 'formula_ground_truth_unique': 45, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0427] images_hit=106 images_miss=0 methods={'filtered_parquet_triple_lookup': 67, 'formula_ground_truth_unique': 37, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0428] images_hit=118 images_miss=0 methods={'filtered_parquet_triple_lookup': 69, 'formula_ground_truth_unique': 44, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0429] images_hit=138 images_miss=0 methods={'filtered_parquet_triple_lookup': 72, 'formula_ground_truth_unique': 62, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0430] images_hit=128 images_miss=0 methods={'filtered_parquet_triple_lookup': 79, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0431] images_hit=124 images_miss=0 methods={'filtered_parquet_triple_lookup': 73, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0432] images_hit=129 images_miss=0 methods={'filtered_parquet_triple_lookup': 84, 'formula_ground_truth_unique': 44, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0433] images_hit=133 images_miss=0 methods={'filtered_parquet_triple_lookup': 91, 'formula_ground_truth_unique': 40, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0434] images_hit=122 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_unique': 45, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0435] images_hit=129 images_miss=0 methods={'filtered_parquet_triple_lookup': 81, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0436] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 73, 'formula_ground_truth_unique': 49, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0437] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 77, 'formula_ground_truth_first_match': 2, 'formula_ground_truth_unique': 51}
[rl_rollout_step_0438] images_hit=113 images_miss=0 methods={'filtered_parquet_triple_lookup': 71, 'formula_ground_truth_unique': 40, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0439] images_hit=122 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_unique': 47}
[rl_rollout_step_0440] images_hit=129 images_miss=0 methods={'filtered_parquet_triple_lookup': 80, 'formula_ground_truth_unique': 44, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0441] images_hit=139 images_miss=0 methods={'filtered_parquet_triple_lookup': 84, 'formula_ground_truth_unique': 54, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0442] images_hit=135 images_miss=0 methods={'filtered_parquet_triple_lookup': 92, 'formula_ground_truth_unique': 41, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0443] images_hit=124 images_miss=0 methods={'filtered_parquet_triple_lookup': 82, 'formula_ground_truth_unique': 39, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0444] images_hit=127 images_miss=0 methods={'filtered_parquet_triple_lookup': 70, 'formula_ground_truth_first_match': 3, 'formula_ground_truth_unique': 54}
[rl_rollout_step_0445] images_hit=126 images_miss=0 methods={'filtered_parquet_triple_lookup': 87, 'formula_ground_truth_unique': 38, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0446] images_hit=113 images_miss=0 methods={'filtered_parquet_triple_lookup': 69, 'formula_ground_truth_unique': 42, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0447] images_hit=106 images_miss=0 methods={'filtered_parquet_triple_lookup': 64, 'formula_ground_truth_unique': 41, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0448] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0449] images_hit=128 images_miss=0 methods={'filtered_parquet_triple_lookup': 78, 'formula_ground_truth_unique': 45, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0450] images_hit=118 images_miss=0 methods={'filtered_parquet_triple_lookup': 67, 'formula_ground_truth_unique': 49, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0451] images_hit=127 images_miss=0 methods={'filtered_parquet_triple_lookup': 82, 'formula_ground_truth_unique': 43, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0452] images_hit=125 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_unique': 50, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0453] images_hit=137 images_miss=0 methods={'filtered_parquet_triple_lookup': 83, 'formula_ground_truth_unique': 51, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0454] images_hit=127 images_miss=0 methods={'filtered_parquet_triple_lookup': 77, 'formula_ground_truth_unique': 47, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0455] images_hit=146 images_miss=0 methods={'filtered_parquet_triple_lookup': 83, 'formula_ground_truth_unique': 59, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0456] images_hit=115 images_miss=0 methods={'filtered_parquet_triple_lookup': 57, 'formula_ground_truth_first_match': 1, 'formula_ground_truth_unique': 57}
[rl_rollout_step_0457] images_hit=123 images_miss=0 methods={'filtered_parquet_triple_lookup': 80, 'formula_ground_truth_unique': 41, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0458] images_hit=138 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_unique': 58, 'formula_ground_truth_first_match': 5}
[rl_rollout_step_0459] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 72, 'formula_ground_truth_unique': 55, 'formula_ground_truth_first_match': 3}
[rl_rollout_step_0460] images_hit=126 images_miss=0 methods={'filtered_parquet_triple_lookup': 88, 'formula_ground_truth_first_match': 7, 'formula_ground_truth_unique': 31}
[rl_rollout_step_0461] images_hit=129 images_miss=0 methods={'filtered_parquet_triple_lookup': 88, 'formula_ground_truth_unique': 41}
[rl_rollout_step_0462] images_hit=129 images_miss=0 methods={'filtered_parquet_triple_lookup': 72, 'formula_ground_truth_unique': 53, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0463] images_hit=133 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_unique': 58, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0464] images_hit=126 images_miss=0 methods={'filtered_parquet_triple_lookup': 78, 'formula_ground_truth_first_match': 6, 'formula_ground_truth_unique': 42}
[rl_rollout_step_0465] images_hit=121 images_miss=0 methods={'filtered_parquet_triple_lookup': 68, 'formula_ground_truth_unique': 51, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0466] images_hit=143 images_miss=0 methods={'filtered_parquet_triple_lookup': 86, 'formula_ground_truth_unique': 56, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0467] images_hit=122 images_miss=0 methods={'filtered_parquet_triple_lookup': 77, 'formula_ground_truth_unique': 45}
[rl_rollout_step_0468] images_hit=138 images_miss=0 methods={'filtered_parquet_triple_lookup': 85, 'formula_ground_truth_unique': 51, 'formula_ground_truth_first_match': 2}
[rl_rollout_step_0469] images_hit=130 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_first_match': 4, 'formula_ground_truth_unique': 52}
[rl_rollout_step_0470] images_hit=134 images_miss=0 methods={'filtered_parquet_triple_lookup': 80, 'formula_ground_truth_unique': 50, 'formula_ground_truth_first_match': 4}
[rl_rollout_step_0471] images_hit=117 images_miss=0 methods={'filtered_parquet_triple_lookup': 74, 'formula_ground_truth_unique': 42, 'formula_ground_truth_first_match': 1}
[rl_rollout_step_0472] images_hit=139 images_miss=0 methods={'filtered_parquet_triple_lookup': 75, 'formula_ground_truth_first_match': 4, 'formula_ground_truth_unique': 60}
Completed image materialization: runs=313 images_hit=39677 images_miss=0
